Sample,AI,Richness,all_seqs,all_len,lat,lon,LandcoverClass,Nation,Continent,Type
rice139,0.284735829,1,76699670,11313031756,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice140,0.279664634,2,78177104,11518172416,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice17,0.151253736,1,95878914,14197888322,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice18,0.409419265,1,88523013,13112986063,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice19,0.070658496,1,102599996,15196216745,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice2,0.438185561,1,115887871,17152990499,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice20,0.156710259,1,92494593,13703529443,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice21,0.236287283,1,92007922,13632665418,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice23,0.155424311,1,93234923,13816909522,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice25,0.165868532,1,87426625,12946902100,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice26,0.540145653,1,80571701,11927247598,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice27,0.156315101,1,92704066,13738171373,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice3,0.335252059,1,129788160,19216737887,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice39,0.087071486,1,83340376,12331727333,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice4,0.255273023,1,113665830,16824994833,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice40,0.316126657,1,91876263,13586223140,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice41,0.173199712,1,83804683,12398886938,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice42,0.436555393,1,83134865,12297887511,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice43,0.387013644,1,75014221,11097715450,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice5,0.652101828,4,111243585,16465861297,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice96,0.340067131,2,107242529,15787203848,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice97,0.55748775,1,117888470,17334329612,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice98,0.077611681,1,94067783,13834796685,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
rice99,0.160034702,1,91260078,13418862383,29.15555556,119.3883333,Agricultural Land,China,Asia,Metagenome
s1,0.063067758,1,115880621,17025209914,29.6169308,94.64251599,Grassland,China,Asia,Metagenome
s100,0.049096281,1,148803312,21870125265,29.85968719,95.76863908,Forest,China,Asia,Metagenome
s101,0.05467712,1,133522433,19637863426,29.85968719,95.76863908,Forest,China,Asia,Metagenome
s104,0.041482653,1,176203157,25884116364,29.85968719,95.76863908,Forest,China,Asia,Metagenome
s108,0.051436142,1,142257139,20875240182,29.85968719,95.76863908,Forest,China,Asia,Metagenome
s110,0.188699757,2,155136827,22760852304,29.85968719,95.76863908,Forest,China,Asia,Metagenome
s111,0.103545302,1,141603163,20739556555,30.10262147,95.08688919,Agricultural Land,China,Asia,Metagenome
s112,0.193161252,2,151453907,22235138975,30.10262147,95.08688919,Agricultural Land,China,Asia,Metagenome
s113,0.256175371,2,142602339,20957163416,30.10262147,95.08688919,Agricultural Land,China,Asia,Metagenome
s117,0.047124463,1,155010446,22785232046,29.7722465,94.73750393,Grassland,China,Asia,Metagenome
s12,0.0562765,1,129574002,19079754932,29.6169308,94.64251599,Grassland,China,Asia,Metagenome
s2,0.054811965,1,133295141,19589551578,29.6169308,94.64251599,Grassland,China,Asia,Metagenome
s22,0.081715833,1,88779390,13139948377,29.6169308,94.64251599,Grassland,China,Asia,Metagenome
s3,0.04966672,1,146922338,21618939685,29.6169308,94.64251599,Grassland,China,Asia,Metagenome
s31,0.126368806,2,115599471,16993779666,29.58710785,94.72626968,Shrubland,China,Asia,Metagenome
s35,0.11720321,2,124473593,18322737437,29.58710785,94.72626968,Shrubland,China,Asia,Metagenome
s37,11.53386326,3,86571761,12753977279,29.5919703,94.72504685,Forest,China,Asia,Metagenome
s46,0.096862472,1,75092668,11085220096,29.5919703,94.72504685,Forest,China,Asia,Metagenome
s53,0.089804348,1,80951662,11956456973,29.60947409,94.73105754,Forest,China,Asia,Metagenome
s57,0.173030658,1,84018034,12411000858,29.7722465,94.73750393,Forest,China,Asia,Metagenome
s58,0.093561428,1,77714772,11476329980,29.7722465,94.73750393,Forest,China,Asia,Metagenome
s6,0.116634857,1,125088986,18412022835,29.6169308,94.64251599,Grassland,China,Asia,Metagenome
s66,0.105040122,1,69245599,10222206605,29.7722465,94.73750393,Forest,China,Asia,Metagenome
s70,0.097863187,1,74151631,10971866498,29.7722465,94.73750393,Forest,China,Asia,Metagenome
s73,0.088570238,1,81871616,12123054469,29.84398456,95.72405644,Forest,China,Asia,Metagenome
s77,0.079128703,1,91705987,13569561838,29.87428185,95.73274309,Forest,China,Asia,Metagenome
s83,0.173366068,2,83784358,12386989354,29.87428185,95.73274309,Forest,China,Asia,Metagenome
s86,0.261218671,2,83362381,12331528453,29.87428185,95.73274309,Forest,China,Asia,Metagenome
s92,0.084028685,1,86400142,12778277151,30.10287154,95.08101442,Forest,China,Asia,Metagenome
s95,0.090184454,1,161994989,23812126806,30.10287154,95.08101442,Forest,China,Asia,Metagenome
s96,0.244360378,3,149633740,21970456799,29.85968719,95.76863908,Forest,China,Asia,Metagenome
s97,0.050396777,1,144856154,21305763664,29.85968719,95.76863908,Forest,China,Asia,Metagenome
s98,0.04255286,1,171830737,25233129214,29.85968719,95.76863908,Forest,China,Asia,Metagenome
s99,0.048612508,1,150512311,22087768319,29.85968719,95.76863908,Forest,China,Asia,Metagenome
SRR10028477,0.838823869,1,9221358,1280056354,2.071417635,102.7921114,Agricultural Land,Indonesia,Asia,Metagenome
SRR10028484,0.398125021,1,19468338,2696996591,1.859666705,103.3005833,Agricultural Land,Indonesia,Asia,Metagenome
SRR10028486,0.382914605,1,20564661,2804128674,1.879027812,103.2745556,Agricultural Land,Indonesia,Asia,Metagenome
SRR10028490,0.517386529,1,15113032,2075318479,1.883527804,103.2676667,Forest,Indonesia,Asia,Metagenome
SRR10028495,0.990205613,1,23394252,3253087469,1.927777799,103.2593889,Forest,Indonesia,Asia,Metagenome
SRR10127265,0.281905552,1,51773175,7617741597,20.686,101.875,Agricultural Land,Mexico,North America,Metagenome
SRR10127268,0.769114649,3,56802245,8376450717,21.053,103.902,Agricultural Land,Mexico,North America,Metagenome
SRR10127269,0.258358322,1,56499041,8312035902,21.195,100.439,Agricultural Land,Mexico,North America,Metagenome
SRR1029957,2.967452109,3,32866643,2894717177,30.7792,120.7081,Wetland,China,Asia,Metagenome
SRR10445785,0.898243303,1,9268351,1195379716,25.26,104.16,Agricultural Land,China,Asia,Metagenome
SRR10445786,2.449311682,2,6824048,876770263.5,25.2633,104.1597,Agricultural Land,China,Asia,Metagenome
SRR10445787,4.12009876,1,8066104,1042442802,25.263,104.16,Agricultural Land,China,Asia,Metagenome
SRR10445788,20.83837506,4,11658759,1648868411,25.26,104.1597,Agricultural Land,China,Asia,Metagenome
SRR10445789,103.2634195,5,8694185,1122993191,25.26,104.16,Agricultural Land,China,Asia,Metagenome
SRR10445790,41.67240856,3,4842107,592623820,25.2633,104.1597,Agricultural Land,China,Asia,Metagenome
SRR10445791,53.91927418,6,11414913,1613024082,25.263,104.16,Agricultural Land,China,Asia,Metagenome
SRR10445792,67.7306714,2,11942306,1696282833,25.26,104.1597,Agricultural Land,China,Asia,Metagenome
SRR10489814,0.167958908,1,45453361,6392884038,68.6125,161.35,Tundra,RUnited Statessia,Europe,Metagenome
SRR10489818,0.136082837,1,55861957,7890354468,68.6125,161.35,Tundra,RUnited Statessia,Europe,Metagenome
SRR10489820,0.176490001,1,42996156,6083867752,68.6125,161.35,Tundra,RUnited Statessia,Europe,Metagenome
SRR10489827,0.168618019,1,44849879,6367894887,68.6125,161.35,Tundra,RUnited Statessia,Europe,Metagenome
SRR10489829,0.171124119,1,43964289,6274637563,68.6125,161.35,Tundra,RUnited Statessia,Europe,Metagenome
SRR10492801,0.573781308,2,38793326,5614029986,36.78,100,Wetland,China,Asia,Metagenome
SRR10585504,0.503023595,1,9114655,2134575465,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10585505,0.604531523,1,7600420,1776155226,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10585506,0.613139906,1,7646982,1751218301,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10585508,1.35635259,1,6802945,1583278318,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10585525,0.51114478,1,9046240,2100660843,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10585534,0.754589697,1,5963403,1422947899,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10586123,0.774914691,1,5782726,1385625845,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10586125,0.854875934,1,5241072,1256020648,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10586127,0.780619121,1,5729217,1375500285,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10586129,0.588404253,1,7793833,1824836952,1.42,103.7,Agricultural Land,Singapore,Asia,Metagenome
SRR10695389,0.399749624,2,36630717,5372071719,23.2415,104.0842,Agricultural Land,China,Asia,Metagenome
SRR10695391,0.174951049,1,41686267,6137384332,23.2415,104.0842,Agricultural Land,China,Asia,Metagenome
SRR10695393,0.186407442,1,39203740,5760187533,23.2097,104.1342,Agricultural Land,China,Asia,Metagenome
SRR10695394,0.164430411,1,44372123,6530068368,23.2097,104.1342,Agricultural Land,China,Asia,Metagenome
SRR10695395,0.742673615,2,39335701,5783115502,23.3167,104.2025,Agricultural Land,China,Asia,Metagenome
SRR10695396,6.036600747,1,33190164,4802542103,23.8297,104.1036,Agricultural Land,China,Asia,Metagenome
SRR10695397,0.191625147,1,38097562,5603345064,23.8297,104.1036,Agricultural Land,China,Asia,Metagenome
SRR10695401,0.382828956,2,38170825,5609512061,23.3167,104.2025,Agricultural Land,China,Asia,Metagenome
SRR10695402,41.81291828,4,44321537,6548315123,23.3167,104.2025,Agricultural Land,China,Asia,Metagenome
SRR10857623,1.799843612,1,9689243,1789725202,-23.11,15.16,Bare Land,Namibia,Africa,Metagenome
SRR10968246,0.859688913,3,98943143,19983820801,48.66447093,14.70930506,Forest,Czech Republic,Europe,Metagenome
SRR10968252,1.05772079,2,9726960,2030293502,48.66708674,14.70533219,Forest,Czech Republic,Europe,Metagenome
SRR10968258,0.411302942,1,12488735,2610586296,48.66364532,14.70740952,Forest,Czech Republic,Europe,Metagenome
SRR10968265,1.596386178,3,10131347,2017823453,48.66597527,14.70922455,Forest,Czech Republic,Europe,Metagenome
SRR10968266,0.437038789,1,12810319,2456857038,48.66551798,14.70688064,Forest,Czech Republic,Europe,Metagenome
SRR10968269,1.189383124,1,8587406,1805544071,48.66670121,14.70427713,Forest,Czech Republic,Europe,Metagenome
SRR11092503,0.867622138,1,12679321,1237568496,21.8275,102.1208,Agricultural Land,Mexico,North America,Metagenome
SRR11271807,0.585612131,1,9363207,1833537536,-38.82,-71.68,Bare Land,Chile,South America,Metagenome
SRR11285378,2.461289915,4,44281225,6543774974,29.385248,111.02402,Forest,China,Asia,Metagenome
SRR11449187,2.696105991,4,45710256,6770361057,33.02,113.93,Agricultural Land,China,Asia,Metagenome
SRR1152189,0.370390762,1,161409577,14494716596,40.296,-89.944,Agricultural Land,United StatesA,North America,Metagenome
SRR11613358,0.073686132,2,195291076,29143660967,26.6539,-80.6288,Agricultural Land,United StatesA,North America,Metagenome
SRR11613400,0.152618833,2,188632824,28141790918,26.6591,-80.6279,Agricultural Land,United StatesA,North America,Metagenome
SRR11614243,0.076609172,1,190183528,28031678084,26.6541,-80.6298,Agricultural Land,United StatesA,North America,Metagenome
SRR11614802,0.174267732,3,167028552,24645797723,26.6541,-80.6298,Agricultural Land,United StatesA,North America,Metagenome
SRR11614855,0.096327514,2,151058090,22293564412,26.6539,-80.6288,Agricultural Land,United StatesA,North America,Metagenome
SRR11615275,0.055098968,1,132147667,19487512450,26.6539,-80.6288,Agricultural Land,United StatesA,North America,Metagenome
SRR11622287,0.101046095,1,142773346,21252515013,26.6541,-80.6298,Agricultural Land,United StatesA,North America,Metagenome
SRR11622294,0.145577131,2,148620884,22127276816,26.6541,-80.6298,Agricultural Land,United StatesA,North America,Metagenome
SRR11622295,0.07515908,2,191929121,28572510895,26.6541,-80.6298,Agricultural Land,United StatesA,North America,Metagenome
SRR1164896,1.500270553,2,27829185,2862795171,38.7,117.5,Agricultural Land,China,Asia,Metagenome
SRR11679678,0.081307578,2,177449111,26411851037,42.5315,-72.1899,Forest,United StatesA,North America,Metagenome
SRR1168413,2.058088315,1,15853925,1565154152,38.7,117.5,Agricultural Land,China,Asia,Metagenome
SRR1168459,0.961259888,1,9835473,1117015115,38.7,117.5,Agricultural Land,China,Asia,Metagenome
SRR11742809,0.09339499,2,154283118,22993563459,41.1677,-96.4108,Agricultural Land,United StatesA,North America,Metagenome
SRR11742948,0.0738886,2,195016416,29063802189,41.1677,-96.4108,Agricultural Land,United StatesA,North America,Metagenome
SRR11742949,0.132738217,1,108614055,16178337348,41.1681,-96.4109,Agricultural Land,United StatesA,North America,Metagenome
SRR11742962,0.137539791,2,157260977,23420316786,41.1677,-96.4108,Agricultural Land,United StatesA,North America,Metagenome
SRR11743025,0.105690764,2,136418766,20318555578,41.1681,-96.4109,Agricultural Land,United StatesA,North America,Metagenome
SRR11743100,0.057022766,1,126346099,18830055106,41.1681,-96.4109,Agricultural Land,United StatesA,North America,Metagenome
SRR11823714,0.39735075,2,38082389,5404503830,44.18,86.02,Agricultural Land,China,Asia,Metagenome
SRR11823715,0.391897372,1,38726676,5479709240,44.18,86.02,Agricultural Land,China,Asia,Metagenome
SRR11823716,0.663700839,2,34254778,4853429863,44.18,86.02,Agricultural Land,China,Asia,Metagenome
SRR11823719,0.394516102,1,38165769,5443335869,44.18,86.02,Agricultural Land,China,Asia,Metagenome
SRR11823720,0.216254647,1,34868656,4965173418,44.18,86.02,Agricultural Land,China,Asia,Metagenome
SRR11823721,0.490392693,2,46384116,6568665313,44.18,86.02,Agricultural Land,China,Asia,Metagenome
SRR1185960,0.409033944,2,60238074,5250135545,27.6218222,111.4635061,Forest,China,Asia,Metagenome
SRR12102598,0.396081501,1,23632024,2710911317,30.60916667,34.74583333,Bare Land,Israel,Asia,Metagenome
SRR12105370,51.2340864,4,104842633,13852952115,48.99,14.16,Agricultural Land,Czech Republic,Europe,Metagenome
SRR12149476,0.044995966,1,162079388,23863068588,26.6541,-80.6298,Agricultural Land,United StatesA,North America,Metagenome
SRR12170508,0.349435378,2,41781139,6145581651,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170509,0.554731326,2,39514130,5806820922,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170511,0.141852829,1,51603019,7569407171,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170512,0.266779637,1,54774058,8049653524,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170513,0.893178836,2,49205931,7212946258,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170514,0.154893181,1,47242652,6932143921,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170515,0.643165868,1,45561056,6677853268,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170516,0.482875892,1,60549792,8894557305,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170517,0.633069689,2,57790162,8480439389,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170518,0.483058514,2,45373488,6668396019,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12170519,0.118400763,1,61763694,9068706954,29.64,-82.34,Grassland,United StatesA,North America,Metagenome
SRR12277192,0.406105188,1,22047251,2643999280,46.49,9.93,Tundra,Switzerland,Europe,Metagenome
SRR12277195,0.335423552,1,26665301,3201152146,46.49,9.93,Tundra,Switzerland,Europe,Metagenome
SRR12277198,0.433754492,1,20754874,2475459837,46.49,9.93,Tundra,Switzerland,Europe,Metagenome
SRR12277200,0.46129541,1,19438216,2327666394,46.49,9.93,Tundra,Switzerland,Europe,Metagenome
SRR12284406,0.925333824,1,24802484,3481149602,39.9022,96.2267,Bare Land,China,Asia,Metagenome
SRR12377060,0.428151541,1,26106240,2507854629,46.70875,10.38853,Tundra,Switzerland,Europe,Metagenome
SRR12377064,0.945310796,2,23671857,2271722332,46.70875,10.38849,Tundra,Switzerland,Europe,Metagenome
SRR12377065,0.520662515,1,21409258,2062260663,46.70875,10.38848,Tundra,Switzerland,Europe,Metagenome
SRR12377068,0.575184133,1,19483895,1866779283,46.70875,10.38858,Tundra,Switzerland,Europe,Metagenome
SRR12403549,0.603373661,1,13860703,1779563634,-26.19,27.55,Agricultural Land,South Africa,Africa,Metagenome
SRR12473531,0.423261307,1,20355588,2536829626,30.785336,34.767347,Bare Land,Israel,Asia,Metagenome
SRR12473532,0.467330043,1,18504935,2297609239,30.60916667,34.74583333,Bare Land,Israel,Asia,Metagenome
SRR12473533,1.139696712,2,22933119,2826388319,30.60916667,34.74583333,Bare Land,Israel,Asia,Metagenome
SRR12473537,0.420174276,1,20726555,2555467780,31.63027778,34.91472222,Shrubland,Israel,Asia,Metagenome
SRR12473538,0.396782591,1,22105420,2706121307,30.405,34.94916667,Bare Land,Israel,Asia,Metagenome
SRR12608595,10.70270742,2,47889669,7022702268,43.34,116.4,Grassland,China,Asia,Metagenome
SRR12608596,2.73434827,5,48281369,7068358132,43.33,116.4,Grassland,China,Asia,Metagenome
SRR12608600,27.77713854,4,53542133,7847085832,43.37,116.4,Grassland,China,Asia,Metagenome
SRR12608601,12.32542548,3,47558114,6969280378,43.36,116.4,Grassland,China,Asia,Metagenome
SRR12659389,0.040154542,1,179461092,26740233215,42.5315,-72.1899,Forest,United StatesA,North America,Metagenome
